id,response,response_no,plot_location,time_taken,conf_level,choice_reason,sample_size,p_value,pic_id,pic_name,experiment,difficulty,description,beta,sigma,replica
115,FALSE,1,16,27,1,1,300,0,132,plot_turk1_300_3_5_2.png,turk1,medium,Turk,3,5,2
115,TRUE,15,15,43,4,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
115,FALSE,16,6,51,3,1,100,0.0036,99,plot_turk1_100_3_5_2.png,turk1,medium,Turk,3,5,2
115,FALSE,18,17,33,3,1,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
115,TRUE,16,16,64,2,1,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
115,FALSE,17,19,45,3,1,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
115,FALSE,13,19,36,2,1,300,0.1591,122,plot_turk1_300_0_5_1.png,turk1,mixed,Turk,0,5,1
115,TRUE,14,14,37,3,1,100,0,119,plot_turk1_100_16_12_1.png,turk1,easy,Turk,16,12,1
115,FALSE,11,4,53,2,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
115,FALSE,9,8,38,2,1,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
115,TRUE,15,15,41,3,1,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
116,TRUE,8,8,66,2,2,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
116,TRUE,6,6,73,3,1,100,0.0036,99,plot_turk1_100_3_5_2.png,turk1,medium,Turk,3,5,2
116,FALSE,1,17,58,1,2,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
116,TRUE,1,1,13,1,1,300,0,134,plot_turk1_300_5_5_1.png,turk1,easy,Turk,5,5,1
116,TRUE,5,5,36,2,1,300,0,147,plot_turk1_300_7_12_2.png,turk1,mixed,Turk,7,12,2
116,FALSE,19,12,31,2,2,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
116,FALSE,11,4,26,2,2,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
116,TRUE,4,4,33,1,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
116,TRUE,3,3,69,1,1,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
116,TRUE,19,19,46,2,2,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
117,FALSE,10,1,28,3,1,300,0.3847,138,plot_turk1_300_1_12_2.png,turk1,mixed,Turk,1,12,2
117,FALSE,3,19,23,3,1,100,0.0586,100,plot_turk1_100_3_5_3.png,turk1,medium,Turk,3,5,3
117,TRUE,4,4,18,2,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
117,FALSE,8,6,22,3,1,100,0,104,plot_turk1_100_8_5_1.png,turk1,easy,Turk,8,5,1
117,FALSE,11,6,189,3,1,100,0.0036,99,plot_turk1_100_3_5_2.png,turk1,medium,Turk,3,5,2
117,FALSE,20,8,23,2,1,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
117,FALSE,11,4,26,2,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
117,TRUE,17,17,25,2,1,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
117,TRUE,19,19,21,3,1,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
117,TRUE,17,17,39,3,1,100,1.00E-04,117,plot_turk1_100_10_12_2.png,turk1,hard,Turk,10,12,2
118,FALSE,2,15,44,4,12,300,0,133,plot_turk1_300_3_5_3.png,turk1,medium,Turk,3,5,3
119,FALSE,11,13,38,1,1,100,0.8414,109,plot_turk1_100_1_12_3.png,turk1,mixed,Turk,1,12,3
119,TRUE,20,20,62,1,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
119,TRUE,14,14,119,1,1,300,0,143,plot_turk1_300_5_12_1.png,turk1,hard,Turk,5,12,1
119,FALSE,18,17,186,1,1,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
119,FALSE,16,13,87,1,1,300,0.7854,139,plot_turk1_300_1_12_3.png,turk1,mixed,Turk,1,12,3
119,TRUE,8,8,89,1,1,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
119,FALSE,8,7,60,1,2,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
119,TRUE,19,19,111,1,1,100,0.0556,95,plot_turk1_100_1_5_1.png,turk1,mixed,Turk,1,5,1
119,FALSE,18,17,189,1,1,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
119,FALSE,18,17,189,1,1,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
119,TRUE,14,14,34,1,1,100,0,119,plot_turk1_100_16_12_1.png,turk1,easy,Turk,16,12,1
119,TRUE,6,6,23,1,1,100,0,104,plot_turk1_100_8_5_1.png,turk1,easy,Turk,8,5,1
119,FALSE,18,16,40,1,2,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
119,TRUE,17,17,47,1,1,100,0.1867,111,plot_turk1_100_3_12_2.png,turk1,hard,Turk,3,12,2
120,FALSE,18,12,42,5,1,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
120,FALSE,18,17,47,5,2,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
120,FALSE,18,19,64,4,1,100,0.0586,100,plot_turk1_100_3_5_3.png,turk1,medium,Turk,3,5,3
120,TRUE,16,16,41,5,1,300,0,132,plot_turk1_300_3_5_2.png,turk1,medium,Turk,3,5,2
121,TRUE,15,15,27,1,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
121,FALSE,10,14,14,2,2,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
121,FALSE,2,17,17,3,1,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
121,FALSE,1,17,16,1,1,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
121,TRUE,4,4,20,1,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
121,TRUE,10,10,11,1,1,300,0,136,plot_turk1_300_5_5_3.png,turk1,easy,Turk,5,5,3
121,FALSE,8,12,21,2,2,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
121,FALSE,11,4,17,3,2,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
121,FALSE,8,7,106,2,1,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
121,FALSE,8,14,14,3,3,300,0.8156,124,plot_turk1_300_0_5_3.png,turk1,mixed,Turk,0,5,3
122,TRUE,16,16,25,1,1,300,0,132,plot_turk1_300_3_5_2.png,turk1,medium,Turk,3,5,2
122,FALSE,17,12,54,2,1,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
122,FALSE,17,4,30,5,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
122,FALSE,1,14,59,3,1,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
122,FALSE,5,19,69,3,1,100,0.0586,100,plot_turk1_100_3_5_3.png,turk1,medium,Turk,3,5,3
123,TRUE,15,15,88,4,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
123,TRUE,15,15,13,4,1,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
123,FALSE,9,16,57,2,1,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
123,FALSE,8,12,56,4,1,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
123,FALSE,17,14,27,3,1,300,0.8156,124,plot_turk1_300_0_5_3.png,turk1,mixed,Turk,0,5,3
123,FALSE,11,4,28,2,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
123,FALSE,2,17,58,2,1,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
123,TRUE,3,3,25,3,1,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
123,FALSE,9,17,18,4,1,100,1.00E-04,117,plot_turk1_100_10_12_2.png,turk1,hard,Turk,10,12,2
123,FALSE,2,14,19,4,1,100,0,119,plot_turk1_100_16_12_1.png,turk1,easy,Turk,16,12,1
124,FALSE,14,17,18,1,1,100,1.00E-04,117,plot_turk1_100_10_12_2.png,turk1,hard,Turk,10,12,2
124,TRUE,17,17,10,2,1,300,0,135,plot_turk1_300_5_5_2.png,turk1,easy,Turk,5,5,2
124,FALSE,20,13,37,2,1,100,0.8414,109,plot_turk1_100_1_12_3.png,turk1,mixed,Turk,1,12,3
124,TRUE,20,20,19,3,2,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
124,FALSE,3,8,24,2,2,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
124,FALSE,16,20,25,3,1,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
124,TRUE,15,15,20,3,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
124,FALSE,3,17,16,2,1,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
124,TRUE,17,17,16,2,2,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
124,FALSE,18,16,46,2,2,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
125,FALSE,12,16,21,2,1,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
125,TRUE,17,17,11,4,1,300,0,135,plot_turk1_300_5_5_2.png,turk1,easy,Turk,5,5,2
125,TRUE,20,20,13,3,1,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
125,FALSE,19,14,60,2,3,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
125,FALSE,5,13,15,3,1,300,0.7854,139,plot_turk1_300_1_12_3.png,turk1,mixed,Turk,1,12,3
125,TRUE,20,20,48,2,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
125,TRUE,14,14,21,4,1,300,0,143,plot_turk1_300_5_12_1.png,turk1,hard,Turk,5,12,1
125,FALSE,12,17,27,2,1,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
125,TRUE,3,3,14,3,1,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
125,FALSE,18,12,31,3,1,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
126,FALSE,1,8,11,1,34,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
126,FALSE,14,5,35,3,4,100,0,121,plot_turk1_100_16_12_3.png,turk1,easy,Turk,16,12,3
126,FALSE,18,2,22,2,2,100,2.00E-04,103,plot_turk1_100_5_5_3.png,turk1,mixed,Turk,5,5,3
126,FALSE,6,4,34,1,4,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
126,FALSE,20,15,31,3,4,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
126,FALSE,7,15,28,1,3,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
126,FALSE,3,19,17,1,34,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
126,FALSE,14,20,54,1,3,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
126,FALSE,6,4,18,2,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
126,FALSE,8,17,45,2,3,100,1.00E-04,117,plot_turk1_100_10_12_2.png,turk1,hard,Turk,10,12,2
127,TRUE,10,10,9,2,2,300,0,136,plot_turk1_300_5_5_3.png,turk1,easy,Turk,5,5,3
127,FALSE,2,8,25,3,2,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
127,TRUE,4,4,12,4,2,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
127,FALSE,15,4,17,3,2,300,1.00E-04,148,plot_turk1_300_7_12_3.png,turk1,mixed,Turk,7,12,3
127,FALSE,2,8,24,3,2,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
127,FALSE,13,19,16,3,2,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
127,FALSE,12,7,24,2,1,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
127,FALSE,3,17,29,2,2,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
127,FALSE,7,14,31,3,1,300,0,143,plot_turk1_300_5_12_1.png,turk1,hard,Turk,5,12,1
127,FALSE,16,15,32,2,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
127,FALSE,20,17,21,3,2,100,0.1867,111,plot_turk1_100_3_12_2.png,turk1,hard,Turk,3,12,2
128,FALSE,1,12,17,3,2,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
128,FALSE,11,4,19,4,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
128,FALSE,9,17,25,4,4,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
128,FALSE,13,14,29,3,4,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
128,FALSE,12,7,25,3,1,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
128,FALSE,13,17,41,3,3,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
128,TRUE,15,15,42,4,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
128,FALSE,10,14,42,2,1,300,0.8156,124,plot_turk1_300_0_5_3.png,turk1,mixed,Turk,0,5,3
128,TRUE,14,14,26,5,1,300,0,143,plot_turk1_300_5_12_1.png,turk1,hard,Turk,5,12,1
128,TRUE,1,1,10,5,1,100,0,106,plot_turk1_100_8_5_3.png,turk1,easy,Turk,8,5,3
129,FALSE,18,17,16,4,1,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
129,TRUE,8,8,23,5,1,300,0,150,plot_turk1_300_10_12_2.png,turk1,easy,Turk,10,12,2
129,FALSE,16,20,29,4,2,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
129,FALSE,10,16,39,3,4,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
129,FALSE,12,17,30,4,12,100,0.1867,111,plot_turk1_100_3_12_2.png,turk1,hard,Turk,3,12,2
129,TRUE,15,15,12,5,1,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
129,FALSE,2,16,26,5,1,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
129,TRUE,8,8,13,4,1,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
129,FALSE,4,8,19,4,1,300,0.4854,123,plot_turk1_300_0_5_2.png,turk1,mixed,Turk,0,5,2
129,TRUE,3,3,52,4,1,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
129,TRUE,8,8,13,5,1,300,0,150,plot_turk1_300_10_12_2.png,turk1,easy,Turk,10,12,2
129,FALSE,9,17,19,3,4,100,1.00E-04,117,plot_turk1_100_10_12_2.png,turk1,hard,Turk,10,12,2
129,TRUE,16,16,34,4,1,300,0,132,plot_turk1_300_3_5_2.png,turk1,medium,Turk,3,5,2
130,TRUE,8,8,61,2,3,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
130,TRUE,6,6,60,2,1,100,0.0036,99,plot_turk1_100_3_5_2.png,turk1,medium,Turk,3,5,2
130,FALSE,19,17,52,3,1,100,0.1867,111,plot_turk1_100_3_12_2.png,turk1,hard,Turk,3,12,2
130,TRUE,15,15,40,2,1,300,0,133,plot_turk1_300_3_5_3.png,turk1,medium,Turk,3,5,3
130,FALSE,19,20,34,2,1,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
130,FALSE,9,8,106,3,2,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
130,TRUE,19,19,30,1,1,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
130,TRUE,8,8,14,1,1,300,0,150,plot_turk1_300_10_12_2.png,turk1,easy,Turk,10,12,2
130,FALSE,11,4,30,1,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
130,FALSE,6,8,56,3,3,300,0.4854,123,plot_turk1_300_0_5_2.png,turk1,mixed,Turk,0,5,2
131,FALSE,6,15,69,2,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
131,TRUE,14,14,30,1,1,300,0,143,plot_turk1_300_5_12_1.png,turk1,hard,Turk,5,12,1
131,FALSE,20,14,36,2,4,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
131,FALSE,11,4,46,3,3,300,1.00E-04,148,plot_turk1_300_7_12_3.png,turk1,mixed,Turk,7,12,3
131,FALSE,9,7,41,1,1,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
131,FALSE,16,4,32,1,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
131,TRUE,17,17,54,3,3,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
131,TRUE,16,16,62,2,2,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
131,TRUE,1,1,11,1,1,300,0,134,plot_turk1_300_5_5_1.png,turk1,easy,Turk,5,5,1
131,FALSE,18,17,35,1,2,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
132,FALSE,20,15,53,4,1,300,0,133,plot_turk1_300_3_5_3.png,turk1,medium,Turk,3,5,3
132,FALSE,3,14,42,4,1,300,0,143,plot_turk1_300_5_12_1.png,turk1,hard,Turk,5,12,1
132,FALSE,7,17,30,4,1,100,0.1867,111,plot_turk1_100_3_12_2.png,turk1,hard,Turk,3,12,2
132,FALSE,8,7,21,4,1,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
132,FALSE,20,15,35,4,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
132,FALSE,4,17,45,4,1,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
132,FALSE,20,8,25,4,1,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
132,FALSE,3,19,19,3,1,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
132,FALSE,2,15,21,4,1,300,0,133,plot_turk1_300_3_5_3.png,turk1,medium,Turk,3,5,3
132,FALSE,2,11,20,4,1,100,0.7501,97,plot_turk1_100_1_5_3.png,turk1,mixed,Turk,1,5,3
132,FALSE,16,20,220,4,1,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
132,TRUE,14,14,21,3,1,100,0,105,plot_turk1_100_8_5_2.png,turk1,easy,Turk,8,5,2
133,FALSE,1,20,52,1,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
133,TRUE,15,15,55,1,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
133,TRUE,8,8,36,1,1,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
133,FALSE,15,16,45,1,1,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
133,FALSE,7,17,51,1,1,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
133,FALSE,18,19,18,1,1,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
133,TRUE,4,4,22,1,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
133,FALSE,16,6,53,1,1,100,0.0036,99,plot_turk1_100_3_5_2.png,turk1,medium,Turk,3,5,2
133,FALSE,14,12,67,1,1,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
133,FALSE,8,12,31,1,1,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
133,TRUE,20,20,37,1,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
134,FALSE,3,2,17,5,4,100,0.4924,93,plot_turk1_100_0_5_2.png,turk1,mixed,Turk,0,5,2
134,TRUE,15,15,37,4,3,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
134,FALSE,14,8,22,5,3,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
134,TRUE,10,10,33,5,4,300,0,136,plot_turk1_300_5_5_3.png,turk1,easy,Turk,5,5,3
134,FALSE,1,20,96,4,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
134,FALSE,9,19,46,5,3,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
134,FALSE,16,12,14,5,1,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
134,FALSE,10,4,15,5,3,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
134,FALSE,2,17,31,5,1,100,0.1867,111,plot_turk1_100_3_12_2.png,turk1,hard,Turk,3,12,2
134,FALSE,2,16,30,5,3,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
135,TRUE,15,15,54,5,2,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
135,FALSE,9,7,55,5,2,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
135,FALSE,1,17,31,5,2,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
135,FALSE,15,12,21,5,1,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
135,FALSE,3,10,15,5,1,300,0,136,plot_turk1_300_5_5_3.png,turk1,easy,Turk,5,5,3
135,FALSE,1,15,45,5,1,100,0.4639,108,plot_turk1_100_1_12_2.png,turk1,mixed,Turk,1,12,2
135,FALSE,18,17,33,5,2,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
135,TRUE,6,6,85,5,2,100,0.0036,99,plot_turk1_100_3_5_2.png,turk1,medium,Turk,3,5,2
135,FALSE,14,8,50,5,4,300,0.4854,123,plot_turk1_300_0_5_2.png,turk1,mixed,Turk,0,5,2
135,FALSE,6,8,35,5,3,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
135,TRUE,19,19,19,5,2,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
136,FALSE,13,1,37,2,1,300,6.00E-04,129,plot_turk1_300_2_5_2.png,turk1,medium,Turk,2,5,2
136,FALSE,15,14,21,2,1,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
136,FALSE,12,17,19,2,1,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
136,FALSE,10,15,23,2,1,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
136,FALSE,3,19,60,1,1,100,0.0586,100,plot_turk1_100_3_5_3.png,turk1,medium,Turk,3,5,3
136,FALSE,11,4,13,2,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
136,FALSE,4,13,45,2,13,100,0.1305,107,plot_turk1_100_1_12_1.png,turk1,mixed,Turk,1,12,1
136,FALSE,1,8,12,2,1,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
136,FALSE,3,6,21,2,1,100,0,104,plot_turk1_100_8_5_1.png,turk1,easy,Turk,8,5,1
136,FALSE,1,12,15,2,1,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
137,FALSE,2,8,9,5,4,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
137,FALSE,9,20,10,5,4,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
137,FALSE,9,8,5,3,2,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
137,FALSE,4,6,8,3,1,100,0.0036,99,plot_turk1_100_3_5_2.png,turk1,medium,Turk,3,5,2
137,FALSE,15,17,5,4,4,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
137,FALSE,15,2,6,2,3,100,2.00E-04,103,plot_turk1_100_5_5_3.png,turk1,mixed,Turk,5,5,3
137,FALSE,10,19,7,4,3,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
137,FALSE,7,12,4,2,3,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
137,FALSE,1,20,37,5,14,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
137,FALSE,9,14,7,5,2,300,0.8156,124,plot_turk1_300_0_5_3.png,turk1,mixed,Turk,0,5,3
137,FALSE,13,14,5,4,3,100,0,119,plot_turk1_100_16_12_1.png,turk1,easy,Turk,16,12,1
138,FALSE,18,17,41,3,1,100,0.1867,111,plot_turk1_100_3_12_2.png,turk1,hard,Turk,3,12,2
138,FALSE,1,15,39,3,1,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
138,TRUE,3,3,85,2,1,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
138,FALSE,9,17,50,3,1,100,1.00E-04,117,plot_turk1_100_10_12_2.png,turk1,hard,Turk,10,12,2
138,FALSE,20,12,17,3,1,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
138,TRUE,15,15,62,3,1,300,0,133,plot_turk1_300_3_5_3.png,turk1,medium,Turk,3,5,3
138,FALSE,11,4,41,4,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
138,TRUE,12,12,20,1,1,100,0,120,plot_turk1_100_16_12_2.png,turk1,easy,Turk,16,12,2
138,FALSE,2,14,24,3,1,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
138,FALSE,5,11,24,3,1,100,0.7501,97,plot_turk1_100_1_5_3.png,turk1,mixed,Turk,1,5,3
