"pos.1" "pos.2" "bin.dist" "reg.bin" "reg.no.int" "pic_name"
17 9 12.7279220613579 0.000630020970760736 0.000630020970760736 "plot_turk2_100_350_12_2.png"
18 9 14.560219778561 0.00716591593238609 0.00716591593238609 "plot_turk2_100_350_12_2.png"
19 9 10.1980390271856 0.0165193164666358 0.0165193164666358 "plot_turk2_100_350_12_2.png"
20 9 11.4017542509914 3.96432725661536e-05 3.96432725661536e-05 "plot_turk2_100_350_12_2.png"
1 10 14.560219778561 0.0562699083601393 0.0562699083601393 "plot_turk2_100_350_12_2.png"
2 10 10.295630140987 0.0195530165171781 0.0195530165171781 "plot_turk2_100_350_12_2.png"
3 10 7.07106781186548 0.00499239732712437 0.00499239732712437 "plot_turk2_100_350_12_2.png"
4 10 5.09901951359278 0.000500346628982238 0.000500346628982238 "plot_turk2_100_350_12_2.png"
5 10 8.24621125123532 1.10323318331163e-05 1.10323318331163e-05 "plot_turk2_100_350_12_2.png"
6 10 4.47213595499958 0.0144315322502667 0.0144315322502667 "plot_turk2_100_350_12_2.png"
7 10 8.94427190999916 0.0551271095011268 0.0551271095011268 "plot_turk2_100_350_12_2.png"
8 10 11.4017542509914 0.0434695877117068 0.0434695877117068 "plot_turk2_100_350_12_2.png"
9 10 3.16227766016838 0.0233254900079485 0.0233254900079485 "plot_turk2_100_350_12_2.png"
10 10 0 0 0 "plot_turk2_100_350_12_2.png"
11 10 17.8885438199983 0.107684704010816 0.107684704010816 "plot_turk2_100_350_12_2.png"
12 10 4.47213595499958 0.0575098284106381 0.0575098284106381 "plot_turk2_100_350_12_2.png"
13 10 19.2353840616713 0.015145326206831 0.015145326206831 "plot_turk2_100_350_12_2.png"
14 10 3.16227766016838 0.00546119468434567 0.00546119468434567 "plot_turk2_100_350_12_2.png"
15 10 19.0262975904404 0.0985982278499368 0.0985982278499368 "plot_turk2_100_350_12_2.png"
16 10 13.0384048104053 0.0751286330074219 0.0751286330074219 "plot_turk2_100_350_12_2.png"
17 10 15.6204993518133 0.0162885564703592 0.0162885564703592 "plot_turk2_100_350_12_2.png"
18 10 17.7200451466693 0.056348590665565 0.056348590665565 "plot_turk2_100_350_12_2.png"
19 10 10.295630140987 0.000585608765988553 0.000585608765988553 "plot_turk2_100_350_12_2.png"
20 10 14.560219778561 0.0252883584447887 0.0252883584447887 "plot_turk2_100_350_12_2.png"
1 11 13.4164078649987 0.00827020818765453 0.00827020818765453 "plot_turk2_100_350_12_2.png"
2 11 11.0453610171873 0.0354649403331909 0.0354649403331909 "plot_turk2_100_350_12_2.png"
3 11 12.7279220613579 0.0663044875027995 0.0663044875027995 "plot_turk2_100_350_12_2.png"
4 11 17.2626765016321 0.0935044949766415 0.0935044949766415 "plot_turk2_100_350_12_2.png"
5 11 18 0.109875656880649 0.109875656880649 "plot_turk2_100_350_12_2.png"
6 11 14.560219778561 0.0432732206213315 0.0432732206213315 "plot_turk2_100_350_12_2.png"
7 11 12 0.0087164343521422 0.0087164343521422 "plot_turk2_100_350_12_2.png"
8 11 19.2353840616713 0.0143184822835116 0.0143184822835116 "plot_turk2_100_350_12_2.png"
9 11 15.8113883008419 0.0307745020240827 0.0307745020240827 "plot_turk2_100_350_12_2.png"
10 11 17.8885438199983 0.107684704010816 0.107684704010816 "plot_turk2_100_350_12_2.png"
11 11 0 0 0 "plot_turk2_100_350_12_2.png"
12 11 13.4164078649987 0.00780420425466517 0.00780420425466517 "plot_turk2_100_350_12_2.png"
13 11 17.0293863659264 0.0420607298683225 0.0420607298683225 "plot_turk2_100_350_12_2.png"
14 11 18.6010752377383 0.161646914483667 0.161646914483667 "plot_turk2_100_350_12_2.png"
15 11 18.6010752377383 0.000200220484844914 0.000200220484844914 "plot_turk2_100_350_12_2.png"
16 11 17.7200451466693 0.00292220763002769 0.00292220763002769 "plot_turk2_100_350_12_2.png"
17 11 7.21110255092798 0.0402110164263724 0.0402110164263724 "plot_turk2_100_350_12_2.png"
18 11 14.2126704035519 0.00824008163745569 0.00824008163745569 "plot_turk2_100_350_12_2.png"
19 11 25.1793566240283 0.0923881080644083 0.0923881080644083 "plot_turk2_100_350_12_2.png"
20 11 13.4164078649987 0.0286050713080026 0.0286050713080026 "plot_turk2_100_350_12_2.png"
1 12 12 6.75624422282791e-06 6.75624422282791e-06 "plot_turk2_100_350_12_2.png"
2 12 7.07106781186548 0.00999599395616897 0.00999599395616897 "plot_turk2_100_350_12_2.png"
3 12 4.24264068711928 0.0286134716361051 0.0286134716361051 "plot_turk2_100_350_12_2.png"
4 12 5.8309518948453 0.0472817364246849 0.0472817364246849 "plot_turk2_100_350_12_2.png"
5 12 8.48528137423857 0.05911393012036 0.05911393012036 "plot_turk2_100_350_12_2.png"
6 12 2.82842712474619 0.01432348345546 0.01432348345546 "plot_turk2_100_350_12_2.png"
7 12 6 2.52048075406403e-05 2.52048075406403e-05 "plot_turk2_100_350_12_2.png"
8 12 11.4017542509914 0.00098084552493205 0.00098084552493205 "plot_turk2_100_350_12_2.png"
9 12 3.16227766016838 0.00758383575915718 0.00758383575915718 "plot_turk2_100_350_12_2.png"
10 12 4.47213595499958 0.0575098284106381 0.0575098284106381 "plot_turk2_100_350_12_2.png"
11 12 13.4164078649987 0.00780420425466517 0.00780420425466517 "plot_turk2_100_350_12_2.png"
12 12 0 0 0 "plot_turk2_100_350_12_2.png"
13 12 17.0293863659264 0.0136295631717922 0.0136295631717922 "plot_turk2_100_350_12_2.png"
14 12 5.8309518948453 0.0984151971840387 0.0984151971840387 "plot_turk2_100_350_12_2.png"
15 12 17.2626765016321 0.0055043754922369 0.0055043754922369 "plot_turk2_100_350_12_2.png"
16 12 12.0830459735946 0.00117538990392512 0.00117538990392512 "plot_turk2_100_350_12_2.png"
17 12 11.6619037896906 0.0125855728996042 0.0125855728996042 "plot_turk2_100_350_12_2.png"
18 12 15.0332963783729 5.92186410103994e-06 5.92186410103994e-06 "plot_turk2_100_350_12_2.png"
19 12 13.3416640641263 0.0464888425601567 0.0464888425601567 "plot_turk2_100_350_12_2.png"
20 12 12 0.00652685134996947 0.00652685134996947 "plot_turk2_100_350_12_2.png"
1 13 5.09901951359278 0.013029410337358 0.013029410337358 "plot_turk2_100_350_12_2.png"
2 13 10.1980390271856 0.000281090452497543 0.000281090452497543 "plot_turk2_100_350_12_2.png"
3 13 20.3960780543711 0.00274675046475538 0.00274675046475538 "plot_turk2_100_350_12_2.png"
4 13 14.560219778561 0.0101400709931718 0.0101400709931718 "plot_turk2_100_350_12_2.png"
5 13 12.0830459735946 0.0159738871667489 0.0159738871667489 "plot_turk2_100_350_12_2.png"
6 13 15.0332963783729 8.61443790095483e-06 8.61443790095483e-06 "plot_turk2_100_350_12_2.png"
7 13 11.0453610171873 0.012482538451283 0.012482538451283 "plot_turk2_100_350_12_2.png"
8 13 10 0.00729781789897521 0.00729781789897521 "plot_turk2_100_350_12_2.png"
9 13 16.1245154965971 0.000879745194945185 0.000879745194945185 "plot_turk2_100_350_12_2.png"
10 13 19.2353840616713 0.015145326206831 0.015145326206831 "plot_turk2_100_350_12_2.png"
11 13 17.0293863659264 0.0420607298683225 0.0420607298683225 "plot_turk2_100_350_12_2.png"
12 13 17.0293863659264 0.0136295631717922 0.0136295631717922 "plot_turk2_100_350_12_2.png"
13 13 0 0 0 "plot_turk2_100_350_12_2.png"
14 13 22.0907220343745 0.0387957017384195 0.0387957017384195 "plot_turk2_100_350_12_2.png"
15 13 2 0.0364570138520791 0.0364570138520791 "plot_turk2_100_350_12_2.png"
16 13 7.21110255092798 0.0228099642429886 0.0228099642429886 "plot_turk2_100_350_12_2.png"
17 13 9.89949493661167 2.07961569529463e-05 2.07961569529463e-05 "plot_turk2_100_350_12_2.png"
18 13 2.82842712474619 0.0130672864056243 0.0130672864056243 "plot_turk2_100_350_12_2.png"
19 13 18.4390889145858 0.00977468253005777 0.00977468253005777 "plot_turk2_100_350_12_2.png"
20 13 5.09901951359278 0.00129289069535999 0.00129289069535999 "plot_turk2_100_350_12_2.png"
1 14 17.2626765016321 0.0967911044378113 0.0967911044378113 "plot_turk2_100_350_12_2.png"
2 14 12.6491106406735 0.0456813667742228 0.0456813667742228 "plot_turk2_100_350_12_2.png"
3 14 6.32455532033676 0.0208966669887041 0.0208966669887041 "plot_turk2_100_350_12_2.png"
4 14 8.24621125123532 0.00926759052683219 0.00926759052683219 "plot_turk2_100_350_12_2.png"
5 14 11.4017542509914 0.00498131068129899 0.00498131068129899 "plot_turk2_100_350_12_2.png"
6 14 7.07106781186548 0.0376481100295636 0.0376481100295636 "plot_turk2_100_350_12_2.png"
7 14 11.4017542509914 0.0952904584339277 0.0952904584339277 "plot_turk2_100_350_12_2.png"
8 14 14.560219778561 0.0797460955595996 0.0797460955595996 "plot_turk2_100_350_12_2.png"
9 14 6 0.0513596811297339 0.0513596811297339 "plot_turk2_100_350_12_2.png"
10 14 3.16227766016838 0.00546119468434567 0.00546119468434567 "plot_turk2_100_350_12_2.png"
11 14 18.6010752377383 0.161646914483667 0.161646914483667 "plot_turk2_100_350_12_2.png"
12 14 5.8309518948453 0.0984151971840387 0.0984151971840387 "plot_turk2_100_350_12_2.png"
13 14 22.0907220343745 0.0387957017384195 0.0387957017384195 "plot_turk2_100_350_12_2.png"
14 14 0 0 0 "plot_turk2_100_350_12_2.png"
15 14 22 0.150469081779745 0.150469081779745 "plot_turk2_100_350_12_2.png"
16 14 16.1245154965971 0.121101163943355 0.121101163943355 "plot_turk2_100_350_12_2.png"
17 14 17.4928556845359 0.0406129404939009 0.0406129404939009 "plot_turk2_100_350_12_2.png"
18 14 20.3960780543711 0.0968942904091617 0.0968942904091617 "plot_turk2_100_350_12_2.png"
19 14 12.8062484748657 0.00962346305388775 0.00962346305388775 "plot_turk2_100_350_12_2.png"
20 14 17.2626765016321 0.0542531399800393 0.0542531399800393 "plot_turk2_100_350_12_2.png"
1 15 5.8309518948453 0.00589682023833502 0.00589682023833502 "plot_turk2_100_350_12_2.png"
2 15 10.770329614269 0.0303356927213089 0.0303356927213089 "plot_turk2_100_350_12_2.png"
3 15 20.8806130178211 0.059217591511231 0.059217591511231 "plot_turk2_100_350_12_2.png"
4 15 14.142135623731 0.0850510421791393 0.0850510421791393 "plot_turk2_100_350_12_2.png"
5 15 11.4017542509914 0.100695182872377 0.100695182872377 "plot_turk2_100_350_12_2.png"
6 15 15.0332963783729 0.0375864434966631 0.0375864434966631 "plot_turk2_100_350_12_2.png"
7 15 11.4017542509914 0.0062745278815932 0.0062745278815932 "plot_turk2_100_350_12_2.png"
8 15 8.94427190999916 0.0111323457493474 0.0111323457493474 "plot_turk2_100_350_12_2.png"
9 15 16 0.02601017390261 0.02601017390261 "plot_turk2_100_350_12_2.png"
10 15 19.0262975904404 0.0985982278499368 0.0985982278499368 "plot_turk2_100_350_12_2.png"
11 15 18.6010752377383 0.000200220484844914 0.000200220484844914 "plot_turk2_100_350_12_2.png"
12 15 17.2626765016321 0.0055043754922369 0.0055043754922369 "plot_turk2_100_350_12_2.png"
13 15 2 0.0364570138520791 0.0364570138520791 "plot_turk2_100_350_12_2.png"
14 15 22 0.150469081779745 0.150469081779745 "plot_turk2_100_350_12_2.png"
15 15 0 0 0 "plot_turk2_100_350_12_2.png"
16 15 6.32455532033676 0.00159261004921689 0.00159261004921689 "plot_turk2_100_350_12_2.png"
17 15 11.4017542509914 0.0347363556948411 0.0347363556948411 "plot_turk2_100_350_12_2.png"
18 15 4.47213595499958 0.0058713855097084 0.0058713855097084 "plot_turk2_100_350_12_2.png"
19 15 17.2046505340853 0.0839864701940929 0.0839864701940929 "plot_turk2_100_350_12_2.png"
20 15 5.8309518948453 0.024018927307641 0.024018927307641 "plot_turk2_100_350_12_2.png"
1 16 5.09901951359278 0.00136037320836008 0.00136037320836008 "plot_turk2_100_350_12_2.png"
2 16 7.21110255092798 0.0180268022647657 0.0180268022647657 "plot_turk2_100_350_12_2.png"
3 16 16.1245154965971 0.0413874796779509 0.0413874796779509 "plot_turk2_100_350_12_2.png"
4 16 8 0.0633667843573675 0.0633667843573675 "plot_turk2_100_350_12_2.png"
5 16 5.09901951359278 0.0769604827485592 0.0769604827485592 "plot_turk2_100_350_12_2.png"
6 16 9.48683298050514 0.0237051338579524 0.0237051338579524 "plot_turk2_100_350_12_2.png"
7 16 7.07106781186548 0.00154483576836423 0.00154483576836423 "plot_turk2_100_350_12_2.png"
8 16 2.82842712474619 0.00430367662927712 0.00430367662927712 "plot_turk2_100_350_12_2.png"
9 16 10.1980390271856 0.0147304781227727 0.0147304781227727 "plot_turk2_100_350_12_2.png"
10 16 13.0384048104053 0.0751286330074219 0.0751286330074219 "plot_turk2_100_350_12_2.png"
11 16 17.7200451466693 0.00292220763002769 0.00292220763002769 "plot_turk2_100_350_12_2.png"
12 16 12.0830459735946 0.00117538990392512 0.00117538990392512 "plot_turk2_100_350_12_2.png"
13 16 7.21110255092798 0.0228099642429886 0.0228099642429886 "plot_turk2_100_350_12_2.png"
14 16 16.1245154965971 0.121101163943355 0.121101163943355 "plot_turk2_100_350_12_2.png"
15 16 6.32455532033676 0.00159261004921689 0.00159261004921689 "plot_turk2_100_350_12_2.png"
16 16 0 0 0 "plot_turk2_100_350_12_2.png"
17 16 11.0453610171873 0.0214532850332096 0.0214532850332096 "plot_turk2_100_350_12_2.png"
18 16 7.21110255092798 0.00134817098145807 0.00134817098145807 "plot_turk2_100_350_12_2.png"
19 16 11.3137084989848 0.0624483477491265 0.0624483477491265 "plot_turk2_100_350_12_2.png"
20 16 5.09901951359278 0.0132417701801388 0.0132417701801388 "plot_turk2_100_350_12_2.png"
1 17 6.32455532033676 0.0120091269346614 0.0120091269346614 "plot_turk2_100_350_12_2.png"
2 17 5.8309518948453 0.000148973546985393 0.000148973546985393 "plot_turk2_100_350_12_2.png"
3 17 13.3416640641263 0.00324555019397796 0.00324555019397796 "plot_turk2_100_350_12_2.png"
4 17 13.0384048104053 0.0110792886391765 0.0110792886391765 "plot_turk2_100_350_12_2.png"
5 17 12.6491106406735 0.017147411330941 0.017147411330941 "plot_turk2_100_350_12_2.png"
6 17 11.3137084989848 5.61797713559654e-05 5.61797713559654e-05 "plot_turk2_100_350_12_2.png"
7 17 7.21110255092798 0.0114843373976331 0.0114843373976331 "plot_turk2_100_350_12_2.png"
8 17 13.0384048104053 0.00653946948284532 0.00653946948284532 "plot_turk2_100_350_12_2.png"
9 17 12.7279220613579 0.000630020970760736 0.000630020970760736 "plot_turk2_100_350_12_2.png"
10 17 15.6204993518133 0.0162885564703592 0.0162885564703592 "plot_turk2_100_350_12_2.png"
11 17 7.21110255092798 0.0402110164263724 0.0402110164263724 "plot_turk2_100_350_12_2.png"
12 17 11.6619037896906 0.0125855728996042 0.0125855728996042 "plot_turk2_100_350_12_2.png"
13 17 9.89949493661167 2.07961569529463e-05 2.07961569529463e-05 "plot_turk2_100_350_12_2.png"
14 17 17.4928556845359 0.0406129404939009 0.0406129404939009 "plot_turk2_100_350_12_2.png"
15 17 11.4017542509914 0.0347363556948411 0.0347363556948411 "plot_turk2_100_350_12_2.png"
16 17 11.0453610171873 0.0214532850332096 0.0214532850332096 "plot_turk2_100_350_12_2.png"
17 17 0 0 0 "plot_turk2_100_350_12_2.png"
18 17 7.07106781186548 0.0120454909089746 0.0120454909089746 "plot_turk2_100_350_12_2.png"
19 17 20.2484567313166 0.0106972011100663 0.0106972011100663 "plot_turk2_100_350_12_2.png"
20 17 6.32455532033676 0.000985740772454002 0.000985740772454002 "plot_turk2_100_350_12_2.png"
1 18 3.16227766016838 2.74861856450677e-08 2.74861856450677e-08 "plot_turk2_100_350_12_2.png"
2 18 8 0.00951531570615885 0.00951531570615885 "plot_turk2_100_350_12_2.png"
3 18 18.1107702762748 0.0277961193284067 0.0277961193284067 "plot_turk2_100_350_12_2.png"
4 18 13.4164078649987 0.0462293652904756 0.0462293652904756 "plot_turk2_100_350_12_2.png"
5 18 11.4017542509914 0.0579365267364398 0.0579365267364398 "plot_turk2_100_350_12_2.png"
6 18 13.3416640641263 0.0137469219379038 0.0137469219379038 "plot_turk2_100_350_12_2.png"
7 18 9.05538513813742 6.69231509614882e-06 6.69231509614882e-06 "plot_turk2_100_350_12_2.png"
8 18 10 0.000834341224576186 0.000834341224576186 "plot_turk2_100_350_12_2.png"
9 18 14.560219778561 0.00716591593238609 0.00716591593238609 "plot_turk2_100_350_12_2.png"
10 18 17.7200451466693 0.056348590665565 0.056348590665565 "plot_turk2_100_350_12_2.png"
11 18 14.2126704035519 0.00824008163745569 0.00824008163745569 "plot_turk2_100_350_12_2.png"
12 18 15.0332963783729 5.92186410103994e-06 5.92186410103994e-06 "plot_turk2_100_350_12_2.png"
13 18 2.82842712474619 0.0130672864056243 0.0130672864056243 "plot_turk2_100_350_12_2.png"
14 18 20.3960780543711 0.0968942904091617 0.0968942904091617 "plot_turk2_100_350_12_2.png"
15 18 4.47213595499958 0.0058713855097084 0.0058713855097084 "plot_turk2_100_350_12_2.png"
16 18 7.21110255092798 0.00134817098145807 0.00134817098145807 "plot_turk2_100_350_12_2.png"
17 18 7.07106781186548 0.0120454909089746 0.0120454909089746 "plot_turk2_100_350_12_2.png"
18 18 0 0 0 "plot_turk2_100_350_12_2.png"
19 18 18.4390889145858 0.0454453824959669 0.0454453824959669 "plot_turk2_100_350_12_2.png"
20 18 3.16227766016838 0.0061395754180329 0.0061395754180329 "plot_turk2_100_350_12_2.png"
1 19 15.8113883008419 0.0453747241923502 0.0453747241923502 "plot_turk2_100_350_12_2.png"
2 19 14.560219778561 0.0133709320649487 0.0133709320649487 "plot_turk2_100_350_12_2.png"
3 19 17.0880074906351 0.00215830339371822 0.00215830339371822 "plot_turk2_100_350_12_2.png"
4 19 8 3.35228770604504e-06 3.35228770604504e-06 "plot_turk2_100_350_12_2.png"
5 19 7.61577310586391 0.000757397189224359 0.000757397189224359 "plot_turk2_100_350_12_2.png"
6 19 11.0453610171873 0.00920294054072894 0.00920294054072894 "plot_turk2_100_350_12_2.png"
7 19 13.3416640641263 0.0443491064174487 0.0443491064174487 "plot_turk2_100_350_12_2.png"
8 19 8.48528137423857 0.0339643745849289 0.0339643745849289 "plot_turk2_100_350_12_2.png"
9 19 10.1980390271856 0.0165193164666358 0.0165193164666358 "plot_turk2_100_350_12_2.png"
10 19 10.295630140987 0.000585608765988553 0.000585608765988553 "plot_turk2_100_350_12_2.png"
11 19 25.1793566240283 0.0923881080644083 0.0923881080644083 "plot_turk2_100_350_12_2.png"
12 19 13.3416640641263 0.0464888425601567 0.0464888425601567 "plot_turk2_100_350_12_2.png"
13 19 18.4390889145858 0.00977468253005777 0.00977468253005777 "plot_turk2_100_350_12_2.png"
14 19 12.8062484748657 0.00962346305388775 0.00962346305388775 "plot_turk2_100_350_12_2.png"
15 19 17.2046505340853 0.0839864701940929 0.0839864701940929 "plot_turk2_100_350_12_2.png"
16 19 11.3137084989848 0.0624483477491265 0.0624483477491265 "plot_turk2_100_350_12_2.png"
17 19 20.2484567313166 0.0106972011100663 0.0106972011100663 "plot_turk2_100_350_12_2.png"
18 19 18.4390889145858 0.0454453824959669 0.0454453824959669 "plot_turk2_100_350_12_2.png"
19 19 0 0 0 "plot_turk2_100_350_12_2.png"
20 19 15.8113883008419 0.0181774525755079 0.0181774525755079 "plot_turk2_100_350_12_2.png"
1 20 0 0.0061136218719279 0.0061136218719279 "plot_turk2_100_350_12_2.png"
2 20 5.09901951359278 0.000368295897738575 0.000368295897738575 "plot_turk2_100_350_12_2.png"
3 20 15.2970585407784 0.00780859227062766 0.00780859227062766 "plot_turk2_100_350_12_2.png"
4 20 10.295630140987 0.0186745094339689 0.0186745094339689 "plot_turk2_100_350_12_2.png"
5 20 8.48528137423857 0.0263557800266196 0.0263557800266196 "plot_turk2_100_350_12_2.png"
6 20 10.1980390271856 0.00151257409457834 0.00151257409457834 "plot_turk2_100_350_12_2.png"
7 20 6 0.00574086436237816 0.00574086436237816 "plot_turk2_100_350_12_2.png"
8 20 7.61577310586391 0.00244732813793609 0.00244732813793609 "plot_turk2_100_350_12_2.png"
9 20 11.4017542509914 3.96432725661536e-05 3.96432725661536e-05 "plot_turk2_100_350_12_2.png"
10 20 14.560219778561 0.0252883584447887 0.0252883584447887 "plot_turk2_100_350_12_2.png"
11 20 13.4164078649987 0.0286050713080026 0.0286050713080026 "plot_turk2_100_350_12_2.png"
12 20 12 0.00652685134996947 0.00652685134996947 "plot_turk2_100_350_12_2.png"
13 20 5.09901951359278 0.00129289069535999 0.00129289069535999 "plot_turk2_100_350_12_2.png"
14 20 17.2626765016321 0.0542531399800393 0.0542531399800393 "plot_turk2_100_350_12_2.png"
15 20 5.8309518948453 0.024018927307641 0.024018927307641 "plot_turk2_100_350_12_2.png"
16 20 5.09901951359278 0.0132417701801388 0.0132417701801388 "plot_turk2_100_350_12_2.png"
17 20 6.32455532033676 0.000985740772454002 0.000985740772454002 "plot_turk2_100_350_12_2.png"
18 20 3.16227766016838 0.0061395754180329 0.0061395754180329 "plot_turk2_100_350_12_2.png"
19 20 15.8113883008419 0.0181774525755079 0.0181774525755079 "plot_turk2_100_350_12_2.png"
20 20 0 0 0 "plot_turk2_100_350_12_2.png"
1 1 0 0 0 "plot_turk2_100_350_12_3.png"
2 1 9.48683298050514 0.0281779647043928 0.0281779647043928 "plot_turk2_100_350_12_3.png"
3 1 3.16227766016838 0.000484465326997215 0.000484465326997215 "plot_turk2_100_350_12_3.png"
4 1 12.0830459735946 0.00118793757786185 0.00118793757786185 "plot_turk2_100_350_12_3.png"
5 1 6.32455532033676 0.00340231789515798 0.00340231789515798 "plot_turk2_100_350_12_3.png"
6 1 10 0.00121193939731663 0.00121193939731663 "plot_turk2_100_350_12_3.png"
7 1 7.61577310586391 5.64322202693085e-05 5.64322202693085e-05 "plot_turk2_100_350_12_3.png"
8 1 7.61577310586391 0.0280803386363929 0.0280803386363929 "plot_turk2_100_350_12_3.png"
9 1 10.770329614269 0.0171693449701582 0.0171693449701582 "plot_turk2_100_350_12_3.png"
10 1 9.05538513813742 0.0196295867023387 0.0196295867023387 "plot_turk2_100_350_12_3.png"
11 1 9.48683298050514 0.0224515495916727 0.0224515495916727 "plot_turk2_100_350_12_3.png"
12 1 6 0.0226244252288878 0.0226244252288878 "plot_turk2_100_350_12_3.png"
13 1 2 0.0142102543789283 0.0142102543789283 "plot_turk2_100_350_12_3.png"
14 1 9.48683298050514 0.000178720900806147 0.000178720900806147 "plot_turk2_100_350_12_3.png"
15 1 10.1980390271856 0.0186440702198081 0.0186440702198081 "plot_turk2_100_350_12_3.png"
16 1 8.48528137423857 0.00523616868466047 0.00523616868466047 "plot_turk2_100_350_12_3.png"
17 1 7.07106781186548 0.0497037444474801 0.0497037444474801 "plot_turk2_100_350_12_3.png"
18 1 7.61577310586391 0.0111268711261841 0.0111268711261841 "plot_turk2_100_350_12_3.png"
19 1 7.61577310586391 6.02747324203426e-05 6.02747324203426e-05 "plot_turk2_100_350_12_3.png"
20 1 6 0.00144265743657554 0.00144265743657554 "plot_turk2_100_350_12_3.png"
1 2 9.48683298050514 0.0281779647043928 0.0281779647043928 "plot_turk2_100_350_12_3.png"
2 2 0 0 0 "plot_turk2_100_350_12_3.png"
3 2 7.21110255092798 0.0360519487936991 0.0360519487936991 "plot_turk2_100_350_12_3.png"
4 2 8.24621125123532 0.0177946165905066 0.0177946165905066 "plot_turk2_100_350_12_3.png"
5 2 15.0332963783729 0.0119975970265365 0.0119975970265365 "plot_turk2_100_350_12_3.png"
6 2 3.16227766016838 0.0177023063055066 0.0177023063055066 "plot_turk2_100_350_12_3.png"
7 2 11.6619037896906 0.0307564160450806 0.0307564160450806 "plot_turk2_100_350_12_3.png"
8 2 6.32455532033676 8.47062190138039e-08 8.47062190138039e-08 "plot_turk2_100_350_12_3.png"
9 2 18.3847763108502 0.0893380903708132 0.0893380903708132 "plot_turk2_100_350_12_3.png"
10 2 14.422205101856 0.0948446347032251 0.0948446347032251 "plot_turk2_100_350_12_3.png"
11 2 13.4164078649987 0.100934145174468 0.100934145174468 "plot_turk2_100_350_12_3.png"
12 2 12.7279220613579 0.101300320804031 0.101300320804031 "plot_turk2_100_350_12_3.png"
13 2 10.295630140987 0.00236742217322023 0.00236742217322023 "plot_turk2_100_350_12_3.png"
14 2 6 0.0328448884681956 0.0328448884681956 "plot_turk2_100_350_12_3.png"
15 2 1.4142135623731 0.00098092007737487 0.00098092007737487 "plot_turk2_100_350_12_3.png"
16 2 9.48683298050514 0.0577077190760291 0.0577077190760291 "plot_turk2_100_350_12_3.png"
17 2 2.82842712474619 0.00303385395969645 0.00303385395969645 "plot_turk2_100_350_12_3.png"
18 2 2 0.00389113329249465 0.00389113329249465 "plot_turk2_100_350_12_3.png"
19 2 6.32455532033676 0.0256317711115062 0.0256317711115062 "plot_turk2_100_350_12_3.png"
20 2 12.7279220613579 0.0423722730659828 0.0423722730659828 "plot_turk2_100_350_12_3.png"
1 3 3.16227766016838 0.000484465326997215 0.000484465326997215 "plot_turk2_100_350_12_3.png"
2 3 7.21110255092798 0.0360519487936991 0.0360519487936991 "plot_turk2_100_350_12_3.png"
3 3 0 0 0 "plot_turk2_100_350_12_3.png"
4 3 8.94427190999916 0.00318965643293026 0.00318965643293026 "plot_turk2_100_350_12_3.png"
5 3 9.48683298050514 0.00645450988332939 0.00645450988332939 "plot_turk2_100_350_12_3.png"
6 3 7.07106781186548 0.0032289093623777 0.0032289093623777 "plot_turk2_100_350_12_3.png"
7 3 6 0.000210204613892075 0.000210204613892075 "plot_turk2_100_350_12_3.png"
8 3 4.47213595499958 0.0359415106648044 0.0359415106648044 "plot_turk2_100_350_12_3.png"
9 3 11.4017542509914 0.011885638203573 0.011885638203573 "plot_turk2_100_350_12_3.png"
10 3 8.24621125123532 0.0139464417496348 0.0139464417496348 "plot_turk2_100_350_12_3.png"
11 3 8 0.016339956303247 0.016339956303247 "plot_turk2_100_350_12_3.png"
12 3 5.8309518948453 0.0164874860019743 0.0164874860019743 "plot_turk2_100_350_12_3.png"
13 3 3.16227766016838 0.0199423384170748 0.0199423384170748 "plot_turk2_100_350_12_3.png"
14 3 6.32455532033676 7.4682771058079e-05 7.4682771058079e-05 "plot_turk2_100_350_12_3.png"
15 3 7.61577310586391 0.0251393276994582 0.0251393276994582 "plot_turk2_100_350_12_3.png"
16 3 5.8309518948453 0.00253520331925415 0.00253520331925415 "plot_turk2_100_350_12_3.png"
17 3 4.47213595499958 0.0600024322717991 0.0600024322717991 "plot_turk2_100_350_12_3.png"
18 3 5.65685424949238 0.0162548623801479 0.0162548623801479 "plot_turk2_100_350_12_3.png"
19 3 4.47213595499958 0.000886506166290026 0.000886506166290026 "plot_turk2_100_350_12_3.png"
20 3 5.8309518948453 0.000255097037986535 0.000255097037986535 "plot_turk2_100_350_12_3.png"
1 4 12.0830459735946 0.00118793757786185 0.00118793757786185 "plot_turk2_100_350_12_3.png"
2 4 8.24621125123532 0.0177946165905066 0.0177946165905066 "plot_turk2_100_350_12_3.png"
3 4 8.94427190999916 0.00318965643293026 0.00318965643293026 "plot_turk2_100_350_12_3.png"
4 4 0 0 0 "plot_turk2_100_350_12_3.png"
5 4 18.3847763108502 0.000569438998973793 0.000569438998973793 "plot_turk2_100_350_12_3.png"
6 4 5.09901951359278 1.20027349248057e-07 1.20027349248057e-07 "plot_turk2_100_350_12_3.png"
7 4 8.24621125123532 0.00176220357478189 0.00176220357478189 "plot_turk2_100_350_12_3.png"
8 4 4.47213595499958 0.0177170529950009 0.0177170529950009 "plot_turk2_100_350_12_3.png"
9 4 15.8113883008419 0.0273896930961128 0.0273896930961128 "plot_turk2_100_350_12_3.png"
10 4 10.770329614269 0.0304754171521692 0.0304754171521692 "plot_turk2_100_350_12_3.png"
